episodio,reward_total,epsilon,buffer,loss
132,311.95946843853653,0.049911691230058335,26567,7.561730479835568
133,328.0074918566735,0.049911691230058335,26744,7.572488130493597
134,305.1896103896056,0.049911691230058335,26928,6.781628684267972
135,536.4897810218913,0.049911691230058335,27147,7.0889591853553
136,337.94329896907004,0.049911691230058335,27292,7.74495375321971
137,306.90134680134526,0.049911691230058335,27425,8.351383931709059
138,29.16666666666623,0.049911691230058335,27550,9.406160616105602
139,254.753594771242,0.049911691230058335,27703,8.092951871846852
140,743.2124999999884,0.049911691230058335,27960,7.053740402683616
141,443.89999999999395,0.049911691230058335,28147,7.816543061246154
142,793.7882352941056,0.049911691230058335,28403,9.302973339604396
143,364.4463667820053,0.049911691230058335,28653,8.68862302906542
144,267.5829912023436,0.049911691230058335,28807,6.793982719284257
145,825.9982456140217,0.049911691230058335,29118,8.057357300481488
146,105.35714285714432,0.049911691230058335,29243,8.959876043181266
147,321.65492957746307,0.049911691230058335,29368,10.448918242608347
148,500.20955414011803,0.049911691230058335,29569,7.737021325826645
149,525.5066889632013,0.049911691230058335,29824,9.726657306115458
150,833.566666666659,0.049911691230058335,30101,8.861483933269113
151,144.95614035087848,0.049911691230058335,30226,8.925055801868439
152,421.57952522254624,0.049911691230058335,30433,9.503297295385194
153,634.7980132450267,0.049911691230058335,30668,9.468079001475603
154,151.3888888888904,0.049911691230058335,30793,8.372090583847415
155,300.33783783783616,0.049911691230058335,30918,8.906157455136698
156,285.45820895522274,0.049911691230058335,31061,11.0965863130462
157,301.72553191489203,0.049911691230058335,31190,9.083673018962145
158,783.5115942028871,0.049911691230058335,31501,9.871711967068334
159,247.76645768025176,0.049911691230058335,31626,8.364243201671108
160,431.2767123287638,0.049911691230058335,31798,9.033430381127966
161,860.832203389816,0.049911691230058335,32115,11.336218135266364
162,317.22675159235223,0.049911691230058335,32289,8.900411925563922
163,82.50000000000156,0.049911691230058335,32414,10.57848673289822
164,307.0481481481463,0.049911691230058335,32551,8.884652242941016
165,923.6999999999871,0.049911691230058335,32806,10.041043908577265
166,111.59090909091069,0.049911691230058335,32931,12.142757338862266
167,567.5862068965441,0.049911691230058335,33131,11.465090326328374
168,140.2777777777794,0.049911691230058335,33256,10.057800527541868
169,359.1618556701007,0.049911691230058335,33399,11.197080956378453
170,91.10338983051015,0.049911691230058335,33536,10.79530104118235
171,605.1851963746063,0.049911691230058335,33845,11.58108759468252
172,384.00793650793156,0.049911691230058335,34020,11.73980740021015
173,790.0620689655034,0.049911691230058335,34306,13.401170211925841
174,317.6111111111099,0.049911691230058335,34451,10.259285463227165
175,834.5454545454377,0.049911691230058335,34785,10.85286784959627
176,325.1181818181762,0.049911691230058335,34974,11.252840341405665
177,919.9999999999931,0.049911691230058335,35241,12.017079283420305
178,558.4491525423662,0.049911691230058335,35436,11.711780427657452
179,404.96167247386376,0.049911691230058335,35596,10.991012318329242
180,238.72377622377732,0.049911691230058335,35721,11.461745060259297
181,866.7859649122641,0.049911691230058335,36013,13.334131113032704
182,13.214521452146442,0.049911691230058335,36120,10.512028538955832
183,854.7624113475065,0.049911691230058335,36415,12.520000829177649
184,641.8571428571322,0.049911691230058335,36685,12.85461780484281
185,825.9440677965958,0.049911691230058335,36994,17.43187726782514
186,585.0164179104406,0.049911691230058335,37233,13.403890403378911
187,468.85252525251764,0.049911691230058335,37421,13.668315436113327
188,803.4971530248981,0.049911691230058335,37732,13.410388054386262
189,871.2187499999884,0.049911691230058335,37992,13.62042287325767
190,865.0349650349486,0.049911691230058335,38326,15.892847831542785
191,413.7796747967421,0.049911691230058335,38505,15.595260973726765
192,292.98360655737304,0.049911691230058335,38665,16.430882978739227
193,562.436032388657,0.049911691230058335,38828,15.772399808153693
194,765.7830188679144,0.049911691230058335,39093,17.29461146845962
195,98.68677042801694,0.049911691230058335,39218,16.04727357433688
196,536.6207951070246,0.049911691230058335,39468,18.11470220558136
197,27.662585034014484,0.049911691230058335,39565,16.53037783006827
198,348.49257950529875,0.049911691230058335,39699,16.564007167529343
199,857.7902255638946,0.049911691230058335,39960,16.234171867370605
200,725.779661016937,0.049911691230058335,40230,17.672494115439488
201,626.5384615384532,0.049911691230058335,40480,19.041205691525256
202,304.67435897435513,0.049911691230058335,40661,19.10924574004279
203,40.78321167883317,0.049911691230058335,40752,21.13172533777025
204,460.97902097901596,0.049911691230058335,40952,19.506711121180548
205,363.8822525597205,0.049911691230058335,41127,17.307892360906493
206,692.1918032786779,0.049911691230058335,41388,18.01108790727762
207,447.78054607507966,0.049911691230058335,41545,17.05584073983706
208,807.4645161290218,0.049911691230058335,41797,19.18740488713481
209,861.0795918367257,0.049911691230058335,42090,17.801157307951417
210,852.3171821305664,0.049911691230058335,42399,17.17889793043013
211,915.399999999987,0.049911691230058335,42681,21.785331076150264
212,589.8102473498174,0.049911691230058335,42894,18.316446819395388
213,417.7678200692015,0.049911691230058335,43047,15.778222573430915
214,430.0452830188614,0.049911691230058335,43211,16.61368559620863
215,775.7771241829902,0.049911691230058335,43490,18.813942319197622
216,103.52564102564247,0.049911691230058335,43615,22.054605745500133
217,827.8879598662035,0.049911691230058335,43910,18.17919041510342
218,597.3140845070324,0.049911691230058335,44149,16.368293696090955
219,412.0607973421862,0.049911691230058335,44348,18.063092337714302
220,846.9204460966407,0.049911691230058335,44660,19.653473472288567
221,283.31911262798354,0.049911691230058335,44785,21.62507750142005
222,344.98658146964675,0.049911691230058335,44913,18.045124538301483
223,741.9117647058647,0.049911691230058335,45247,20.274965614169925
224,673.4341085271279,0.049911691230058335,45457,19.5727948092958
225,461.816793893127,0.049911691230058335,45597,18.723858847034922
226,397.53584905659983,0.049911691230058335,45731,22.05839300514164
227,764.9574297188665,0.049911691230058335,45979,20.57700268170129
228,820.1310861423129,0.049911691230058335,46229,20.263985664490235
229,876.0273972602557,0.049911691230058335,46563,17.938858720991348
230,761.3101449275308,0.049911691230058335,46791,21.231896837377338
231,423.6355932203312,0.049911691230058335,47006,21.301698080847196
232,832.5256227757875,0.049911691230058335,47327,20.40686039328575
233,840.2734177215092,0.049911691230058335,47659,20.31928805930377
234,782.1656050955198,0.049911691230058335,47993,20.974001798543846
235,-10.660990712072973,0.049911691230058335,48109,16.3835466094639
236,344.2944983818736,0.049911691230058335,48299,26.351215877230207
237,523.6278688524535,0.049911691230058335,48488,24.958658096638132
238,799.4498127340734,0.049911691230058335,48757,27.02818763078149
239,441.6048780487767,0.049911691230058335,48911,23.36728252460754
240,620.822388059693,0.049911691230058335,49160,22.509406370501363
241,376.74916387959496,0.049911691230058335,49320,20.752107218376494
242,312.2371517027847,0.049911691230058335,49466,22.42113496846166
243,387.3296296296264,0.049911691230058335,49607,20.908546127591816
244,275.73333333333244,0.049911691230058335,49799,22.99670675787002
245,347.1153846153829,0.049911691230058335,49924,26.670969740036995
246,875.8217391304264,0.049911691230058335,50000,24.483927338870604
247,873.5973597359628,0.049911691230058335,50000,22.859279795809908
248,862.3181818181682,0.049911691230058335,50000,25.350018420002677
249,373.6338345864624,0.049911691230058335,50000,22.122255729906488
250,374.3666666666647,0.049911691230058335,50000,22.964967601639884
251,306.3596491228041,0.049911691230058335,50000,27.434353813048332
252,872.3253521126599,0.049911691230058335,50000,26.605134829002267
253,474.6755244755216,0.049911691230058335,50000,31.887429890488132
254,827.1546583850778,0.049911691230058335,50000,23.090425952587253
255,887.3653061224352,0.049911691230058335,50000,29.625565392630442
256,334.29470198675136,0.049911691230058335,50000,30.199414767228163
257,130.4389312977115,0.049911691230058335,50000,33.53282884628542
258,397.90851063829496,0.049911691230058335,50000,31.88043733879372
259,852.148148148132,0.049911691230058335,50000,27.508287035185717
260,303.26433121018874,0.049911691230058335,50000,28.229020741678053
261,421.6131147540924,0.049911691230058335,50000,28.835972738581777
